#
# The Tor Project
#
# URL: https://metrics.torproject.org/webstats-tb-locale.csv?start=2020-12-27&end=2021-05-28
#
date,locale,initial_downloads,update_pings
2021-05-24,sv-SE,52,339
2021-05-24,zh-TW,727,24005
2021-05-24,ca,53,341
2021-05-24,ga-IE,40,5
2021-05-24,id,43,117
2021-05-24,is,38,35
2021-05-24,nb-NO,41,97
2021-05-24,cs,61,564
2021-05-24,el,38,95
2021-05-24,hu,46,301
2021-05-24,ka,42,10
2021-05-24,es-AR,71,358
2021-05-24,ro,42,108
2021-05-24,mk,37,9
2021-05-24,lt,40,16
2021-05-24,ms,36,4
2021-05-25,ar,139,1443
2021-05-25,de,3271,85326
2021-05-25,en-US,59618,775145
2021-05-25,es-ES,2569,24443
2021-05-25,fa,70,391
2021-05-25,fr,1572,25687
2021-05-25,it,486,10351
2021-05-25,ko,98,878
2021-05-25,nl,74,1176
2021-05-25,pl,161,2872
2021-05-25,pt-PT,0,12
2021-05-25,ru,6053,170896
2021-05-25,tr,198,4157
2021-05-25,vi,65,60
2021-05-25,zh-CN,1204,4845
2021-05-25,??,46,743
2021-05-25,ja,140,4002
2021-05-25,my,39,1
2021-05-25,pt-BR,1165,7066
2021-05-25,th,57,5
2021-05-25,da,74,202
2021-05-25,he,60,63
2021-05-25,sv-SE,78,346
2021-05-25,zh-TW,664,25632
2021-05-25,ca,87,396
2021-05-25,ga-IE,66,1
2021-05-25,id,81,145
2021-05-25,is,76,34
2021-05-25,nb-NO,60,98
2021-05-25,cs,87,521
2021-05-25,el,66,95
2021-05-25,hu,61,331
2021-05-25,ka,63,12
2021-05-25,es-AR,121,345
2021-05-25,ro,70,71
2021-05-25,mk,61,13
2021-05-25,lt,61,13
2021-05-25,ms,56,10
2021-05-26,ar,73,1494
2021-05-26,de,2900,83744
2021-05-26,en-US,57338,766884
2021-05-26,es-ES,2550,25311
2021-05-26,fa,41,386
2021-05-26,fr,1562,25127
2021-05-26,it,423,9957
2021-05-26,ko,74,949
2021-05-26,nl,82,1147
2021-05-26,pl,117,2812
2021-05-26,pt-PT,0,19
2021-05-26,ru,5777,170327
2021-05-26,tr,191,4447
2021-05-26,vi,42,73
2021-05-26,zh-CN,1296,4962
2021-05-26,??,11,806
2021-05-26,ja,100,3968
2021-05-26,my,27,0
2021-05-26,pt-BR,1201,7326
2021-05-26,th,37,7
2021-05-26,da,51,199
2021-05-26,he,24,60
2021-05-26,sv-SE,42,393
2021-05-26,zh-TW,677,25004
2021-05-26,ca,50,377
2021-05-26,ga-IE,28,2
2021-05-26,id,38,104
2021-05-26,is,28,25
2021-05-26,nb-NO,38,85
2021-05-26,cs,37,494
2021-05-26,el,40,72
2021-05-26,hu,37,309
2021-05-26,ka,29,8
2021-05-26,es-AR,83,355
2021-05-26,ro,37,104
2021-05-26,mk,30,13
2021-05-26,lt,29,11
2021-05-26,ms,28,6
2021-05-27,ar,74,1512
2021-05-27,de,2759,82281
2021-05-27,en-US,55696,764126
2021-05-27,es-ES,2343,24297
2021-05-27,fa,36,356
2021-05-27,fr,1249,24271
2021-05-27,it,444,10353
2021-05-27,ko,79,974
2021-05-27,nl,48,1165
2021-05-27,pl,76,2876
2021-05-27,pt-PT,0,13
2021-05-27,ru,5882,171525
2021-05-27,tr,157,4132
2021-05-27,vi,38,80
2021-05-27,zh-CN,1313,4888
2021-05-27,??,9,869
2021-05-27,ja,87,4096
2021-05-27,my,18,0
2021-05-27,pt-BR,1086,6885
2021-05-27,th,24,4
2021-05-27,da,38,184
2021-05-27,he,28,59
2021-05-27,sv-SE,42,344
2021-05-27,zh-TW,619,24016
2021-05-27,ca,44,384
2021-05-27,ga-IE,22,4
2021-05-27,id,34,117
2021-05-27,is,21,40
2021-05-27,nb-NO,33,69
2021-05-27,cs,47,494
2021-05-27,el,29,101
2021-05-27,hu,35,307
2021-05-27,ka,27,7
2021-05-27,es-AR,64,363
2021-05-27,ro,23,86
2021-05-27,mk,17,9
2021-05-27,lt,25,14
2021-05-27,ms,22,4
2021-05-28,ar,107,1492
2021-05-28,de,2538,78956
2021-05-28,en-US,55209,754352
2021-05-28,es-ES,2284,24662
2021-05-28,fa,44,290
2021-05-28,fr,1317,23689
2021-05-28,it,414,10544
2021-05-28,ko,116,1033
2021-05-28,nl,70,1086
2021-05-28,pl,124,2868
2021-05-28,pt-PT,0,13
2021-05-28,ru,6106,174257
2021-05-28,tr,187,4359
2021-05-28,vi,56,76
2021-05-28,zh-CN,1244,5003
2021-05-28,??,29,688
2021-05-28,ja,114,4278
2021-05-28,my,32,1
2021-05-28,pt-BR,1123,6924
2021-05-28,th,44,13
2021-05-28,da,56,331
2021-05-28,he,44,151
2021-05-28,sv-SE,68,314
2021-05-28,zh-TW,555,23878
2021-05-28,ca,69,381
2021-05-28,ga-IE,43,1
2021-05-28,id,50,97
2021-05-28,is,45,28
2021-05-28,nb-NO,55,71
2021-05-28,cs,63,494
2021-05-28,el,61,81
2021-05-28,hu,54,301
2021-05-28,ka,53,10
2021-05-28,es-AR,103,353
2021-05-28,ro,56,89
2021-05-28,mk,41,12
2021-05-28,lt,42,9
2021-05-28,ms,43,9
